"mls"	"price"	"type"	"ownership"	"size"	"stories"	"bathrooms"	"bedroomsAboveGrade"	"bedroomsBelowGrade"	"address"	"postalcode"	"longitude"	"latitude"	"lot"	"parking1Type"	"parking1Spaces"	"parking2Type"	"parking2Spaces"	"parking3Type"	"parking3Spaces"	"rawLow"	"url"
"1135159"	"350000"	"House"	"Freehold"	"2612"	"2"	"2"	"3"	0	"1 Whalefinn Road"	"A0A3X0"	"-53.288935"	"47.606033"	"100 x 100"	"Attached garage"	""	"Garage"	"2"	""	""	"100X100|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18097698/1-WHALEFINN-Road-SPANIARDS-BAY-Newfoundland-Labrador-A0A3X0"
"1156217"	"350000"	"House"	"Freehold"	"2200"	"1"	"3"	"3"	"1"	"4 Princeton Place"	"A1M3E1"	"-52.811474"	"47.627249"	""	"Detached garage"	""	"Garage"	"2"	""	""	"32 x 51.6 x 43.3 x 46.6 metres|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18133633/4-Princeton-Place-Portugal-Cove-Newfoundland-Labrador-A1M3E1"
"1137884"	"351400"	"House"	"Freehold"	"2480"	"1"	"2"	"3"	0	"8 Walker Grove Place"	"A1W3J1"	"-52.957285"	"47.5147"	"52 x 191 x 54 x 174"	"Attached garage"	""	""	""	""	""	"52X191X54X174|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17558237/8-WALKER-GROVE-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J1"
"1138715"	"351900"	"House"	"Freehold"	"2211"	"2"	"3"	"3"	0	"6 Lucston Avenue"	"A1W0C3"	"-52.921416"	"47.514521"	"62 x 150"	"Attached garage"	""	"Garage"	"1"	""	""	"62 X 150|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17624280/6-LUCSTON-Avenue-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W0C3"
"1138748"	"351900"	"House"	"Freehold"	"1452"	"2"	"3"	"3"	0	"14 Lucston Street"	"A1W0C2"	"-52.920839"	"47.51547"	"50 x 100"	"Attached garage"	""	"Garage"	"1"	""	""	"50 X 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17642848/14-LUCSTON-Street-CHAMBERLAINS-Newfoundland-Labrador-A1W0C2"
"1137880"	"352150"	"House"	"Freehold"	"2130"	"1"	"2"	"3"	0	"3 Walker Grove Place"	"A1W3J1"	"-52.957564"	"47.514908"	"80 x 159 x 156"	"Attached garage"	""	""	""	""	""	"80X159X156|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17558238/3-WALKER-GROVE-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J1"
"1138615"	"353316"	"House"	"Freehold"	"2446"	"1"	"2"	"3"	0	"6 Eider Place"	"A1L4C6"	"-52.85927"	"47.528563"	"50 x 100"	"Attached garage"	""	""	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17658609/6-EIDER-Place-PARADISE-Newfoundland-Labrador-A1L4C6"
"1134367"	"354580"	"House"	"Freehold"	"2029"	"2"	"3"	"3"	0	"25 Great Southern Drive"	"A1H0M4"	"-52.812368"	"47.495955"	"35.5 x 137 x 34.5 x 128.9"	"Attached garage"	""	""	""	""	""	"35.5X137X34.5X128.9|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17267575/25-GREAT-SOUTHERN-Drive-ST-JOHNS-Newfoundland-Labrador-A1H0M4"
"1156065"	"354900"	"House"	"Freehold"	"2175"	"2"	"3"	"3"	"1"	"25 Octagon Heights"	"A1L0B1"	"-52.8804"	"47.53122"	"50 x 100"	"Attached garage"	""	""	""	""	""	"50 X 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18118778/25-OCTAGON-Heights-PARADISE-Newfoundland-Labrador-A1L0B1"
"1155124"	"355900"	"House"	"Freehold"	"2318"	"2"	"3"	"3"	0	"18 Bulrush Avenue"	"A1H0M5"	"-52.799729"	"47.494705"	"50 x 100"	""	""	""	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18036868/18-Bulrush-Avenue-ST-JOHNS-Newfoundland-Labrador-A1H0M5"
"1156111"	"355900"	"House"	"Freehold"	"2222"	"2"	"3"	"3"	0	"31 Great Southern Drive"	"A1H0M7"	"-52.812361"	"47.49595"	"50 x 138 x 35 x 142"	"Garage"	"1"	""	""	""	""	"50'x138'x35'x142'|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18125222/31-GREAT-SOUTHERN-Drive-ST-JOHNS-Newfoundland-Labrador-A1H0M7"
"1138071"	"355900"	"House"	"Freehold"	"2076"	"1"	"2"	"2"	0	"19 Lilac Crescent"	"A1H0M4"	"-52.813667"	"47.498716"	"40 x 110 x 40 x 110"	"Attached garage"	""	""	""	""	""	"40X110X40X110|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17571181/19-LILAC-Crescent-ST-JOHNS-Newfoundland-Labrador-A1H0M4"
"1129817"	"355900"	"House"	"Freehold"	"2245"	"2"	"3"	"3"	0	"124 Magee Drive"	"A1L0K3"	"-52.904585"	"47.545369"	"50 x 100"	"Attached garage"	""	""	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/16913371/124-MAGEE-Drive-PARADISE-Newfoundland-Labrador-A1L0K3"
"1136740"	"357900"	"House"	"Freehold"	"2590"	"1"	"2"	"3"	0	"142 Diamond Marsh Drive"	"A1H0M5"	"-52.798424"	"47.493299"	"59 x 100"	""	""	""	""	""	""	"59X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17453758/142-DIAMOND-MARSH-Drive-ST-JOHNS-Newfoundland-Labrador-A1H0M5"
"1135228"	"358000"	"House"	"Freehold"	"2460"	"1"	"3"	"3"	"1"	"55 Petite Forte Drive"	"A1B0E9"	"-52.79562"	"47.55299"	"50 x 100"	"Attached garage"	""	"Garage"	"1"	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17327468/55-PETITE-FORTE-Drive-ST-JOHNS-Newfoundland-Labrador-A1B0E9"
"1138352"	"359595"	"House"	"Freehold"	"2688"	"1"	"2"	"3"	0	"3 Mayflower Drive"	"A1K1H9"	"-52.775181"	"47.669035"	""	""	""	""	""	""	""	"3/4 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17592512/3-MAYFLOWER-Drive-TORBAY-Newfoundland-Labrador-A1K1H9"
"1157461"	"359900"	"House"		"3000"	"1"	"3"	"4"	0	"7 Spruce Court"	"A0A4K0"	"-52.831131"	"47.27668"	""	""	""	""	""	""	""	".50 Acre|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18253554/7-Spruce-Court-Witless-Bay-Newfoundland-Labrador-A0A4K0"
"1157776"	"359900"	"House"	"Freehold"	"3180"	"1"	"2"	"3"	"1"	"5 Tamarack Drive"	"A0A4K0"	"-52.831131"	"47.27668"	""	"Attached garage"	""	"Garage"	"2"	""	""	"1/2 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18276832/5-Tamarack-Drive-Witless-Bay-Newfoundland-Labrador-A0A4K0"
"1157822"	"359900"	"House"	"Freehold"	"3048"	"1"	"2"	"3"	0	"229 Conception Bay Highway"	"A0A2R0"	"-53.114047"	"47.40779"	""	"Detached garage"	""	""	""	""	""	"130' x 275' x 185' x 315'|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/18270191/229-Conception-Bay-Highway-Holyrood-Newfoundland-Labrador-A0A2R0"
"1154210"	"359900"	"House"		"2800"	"1"	"2"	"3"	0	"173 Indian Pond Road"	"A1X6R4"	"-53.082589"	"47.443369"	"69 x 329"	""	""	""	""	""	""	"69X329|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17924451/173-Indian-Pond-Road-Conception-Bay-South-Newfoundland-Labrador-A1X6R4"
"1156020"	"359900"	"House"		"2500"	"1"	"2"	"3"	0	"167 Indian Pond Road"	"A1X6R4"	"-53.082584"	"47.443448"	""	""	""	""	""	""	""	"Half Acre|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/18117454/167-Indian-Pond-Road-Conception-Bay-South-Newfoundland-Labrador-A1X6R4"
"1135286"	"359900"	"House"	"Freehold"	"2175"	"2"	"4"	"3"	"1"	"48 Chatwood Crescent"	"A1X0B1"	"-53.037623"	"47.480606"	"50 x 107"	"Attached garage"	""	""	""	""	""	"APPROX. 50 X 107|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17334425/48-CHATWOOD-Crescent-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X0B1"
"1154636"	"359900"	"House"	"Freehold"	"2900"	"1"	"3"	"3"	"2"	"32 Farmland Lane"	"A1X7L7"	"-52.99912"	"47.49392"	""	"Garage"	"1"	""	""	""	""	"2847.8 sq m|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17977419/32-Farmland-Lane-Conception-Bay-South-Newfoundland-Labrador-A1X7L7"
"1157338"	"359900"	"House"	"Freehold"	"3654"	"1"	"3"	"3"	"1"	"4 Mcmaster Place"	"A1N2X5"	"-52.80834"	"47.511797"	"170 x 40 x 118 x 54"	""	""	""	""	""	""	"170X40X118X54|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18228438/4-MCMASTER-Place-MOUNT-PEARL-Newfoundland-Labrador-A1N2X5"
"1155498"	"359900"	"House"	"Freehold"	"1910"	"1"	"2"	"5"	0	"104 Ashford Drive"	"A1N2Z5"	"-52.816397"	"47.512146"	"60 x 100"	"Detached garage"	""	""	""	""	""	"60 x 100|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18072381/104-Ashford-Drive-Mount-Pearl-Newfoundland-Labrador-A1N2Z5"
"1150537"	"359900"	"House"	"Freehold"	"2520"	"1"	"2"	"3"	0	"16 Townsview Place"	"A1A1A1"	"-52.952804"	"47.514512"	"50 x 112"	"Garage"	"2"	""	""	""	""	"50x112|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17683922/16-Townsview-Place-Conception-Bay-South-Newfoundland-Labrador-A1A1A1"
"1154376"	"359900"	"House"		"2800"	"2"	"4"	"5"	0	"70 Castors Drive"	"A1N2M3"	"-52.81641"	"47.52569"	"55 x 100"	"Detached garage"	""	""	""	""	""	"55x100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17944634/70-Castors-Drive-Mount-Pearl-Newfoundland-Labrador-A1N2M3"
"1154996"	"359900"	"House"	"Freehold"	"2180"	"1"	"3"	"2"	"1"	"14 Herder Place"	"A1W3C6"	"-52.95515"	"47.52853"	"75 x 205"	""	""	""	""	""	""	"75x205|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18022334/14-HERDER-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3C6"
"1152876"	"359900"	"House"	"Freehold"	"2231"	"2"	"4"	"3"	0	"15 Mockingbird Drive"	"A1L3K8"	"-52.85593"	"47.52966"	"50 x 100"	"Attached garage"	""	""	""	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/17889877/15-Mockingbird-Drive-Paradise-Newfoundland-Labrador-A1L3K8"
"1133516"	"359900"	"House"	"Freehold"	"2220"	"2"	"3"	"3"	0	"36 Simcoe Drive"	"A1N4W2"	"-52.808832"	"47.53007"	"40 x 100"	"Garage"	"1"	""	""	""	""	"40 X 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17202491/36-SIMCOE-Drive-MOUNT-PEARL-Newfoundland-Labrador-A1N4W2"
"1157813"	"359900"	"House"	"Freehold"	"2412"	"2"	"3"	"3"	0	"8 Lasalle Drive"	"A1N0B2"	"-52.80648"	"47.53059"	"40 x 100"	""	""	""	""	""	""	"Approx 40x100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18266083/8-Lasalle-Drive-Mount-Pearl-Newfoundland-Labrador-A1N0B2"
"1154048"	"359900"	"House"	"Freehold"	"2494"	"2"	"3"	"3"	0	"375 Lanark Drive"	"A1L0M3"	"-52.888322"	"47.531304"	""	""	""	""	""	""	""	"59 by 100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17909067/375-LANARK-Drive-Paradise-Newfoundland-Labrador-A1L0M3"
"1154224"	"359900"	"House"	"Freehold"	"2380"	"1"	"3"	"3"	"1"	"38 Red Sky Estates"	"A1W0A2"	"-52.937708"	"47.539459"	"60 x 100"	"Attached garage"	""	"Garage"	"1"	""	""	"60X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17927845/38-RED-SKY-Estates-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W0A2"
"1155192"	"359900"	"House"	"Freehold"	"2425"	"1"	"3"	"3"	0	"73 Trails End Drive"	"A1L2K3"	"-52.85399"	"47.5395"	"52 x 110"	"Attached garage"	""	"Garage"	"2"	""	""	"52 X 110|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18040146/73-TRAILS-END-Drive-PARADISE-Newfoundland-Labrador-A1L2K3"
"1136369"	"359900"	"House"	"Freehold"	"1803"	"1"	"2"	"3"	0	"29 Orlando Place"	"A1B0N6"	"-52.800699"	"47.546851"	"47 x 127 x 56 x 119"	""	""	""	""	""	""	"47 X 127 X 56 X 119|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17420196/29-ORLANDO-Place-ST-JOHNS-Newfoundland-Labrador-A1B0N6"
"1157731"	"359900"	"House"	"Freehold"	"1264"	"1"	"2"	"3"	0	"46 Nautilus Street"	"A1B0G6"	"-52.786224"	"47.551627"	"49 x 111"	"Attached garage"	""	""	""	""	""	"49 X 111|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18259792/46-Nautilus-Street-St-Johns-Newfoundland-Labrador-A1B0G6"
"1155960"	"359900"	"House"	"Freehold"	"2124"	"1"	"2"	"3"	0	"31 Rosalind Street"	"A1B0J1"	"-52.79329"	"47.55397"	""	"Garage"	"1"	""	""	""	""	"8400 sq. ft.|7,251 - 10,889 sqft"	"https://www.realtor.ca//Residential/Single-Family/18112015/31-Rosalind-Street-St-Johns-Newfoundland-Labrador-A1B0J1"
"1154440"	"359900"	"House"	"Freehold"	"3000"	"1"	"3"	"3"	"2"	"78 Badcock Boulevard"	"A0A1G0"	"-53.28934"	"47.582416"	"70 x 123"	"Detached garage"	""	""	""	""	""	"70 X 123|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17949672/78-Badcock-Boulevard-Bay-Roberts-Newfoundland-Labrador-A0A1G0"
"1155482"	"359900"	"House"	"Freehold"	"2900"	"2"	"3"	"4"	0	"20 Adler Place"	"A0A1G0"	"-53.277194"	"47.59232"	""	"Detached garage"	""	""	""	""	""	".42 ACRE|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18071775/20-ADLER-Place-BAY-ROBERTS-Newfoundland-Labrador-A0A1G0"
"1157783"	"359900"	"House"		"3072"	"1"	"3"	"3"	0	"42B Autumn Drive"	"A1A4Z6"	"-52.7644"	"47.60432"	"68 x 152"	"Detached garage"	""	""	""	""	""	"68 X 152|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18264974/42b-Autumn-Drive-St-Johns-Newfoundland-Labrador-A1A4Z6"
"1157976"	"359900"	"House"	"Freehold"	"2138"	"1"	"3"	"3"	0	"5 Golden Dawn Drive"	"A1M0C8"	"-52.832858"	"47.616982"	"76 x 149 x 76 x 141"	"Attached garage"	""	""	""	""	""	"76x149x76x141|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18277962/5-Golden-Dawn-Drive-Portugal-Cove-Newfoundland-Labrador-A1M0C8"
"1138479"	"359950"	"House"	"Freehold"	"2240"	"1"	"2"	"3"	0	"7 Mayflower Drive"	"A1K1H9"	"-52.774083"	"47.66849"	""	""	""	""	""	""	""	"3/4 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17604691/7-MAYFLOWER-Drive-TORBAY-Newfoundland-Labrador-A1K1H9"
"1138362"	"361414"	"House"	"Freehold"	"2200"	"1"	"2"	"3"	0	"23 Walker Grove Place"	"A1W3J1"	"-52.957598"	"47.515281"	"52 x 96 x 113 x 50"	"Attached garage"	""	""	""	""	""	"52X96X113X50|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17592563/23-WALKER-GROVE-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J1"
"1155774"	"362900"	"House"	"Freehold"	"2270"	"2"	"4"	"3"	0	"52 Stormont Street"	"A1L0E6"	"-52.87731"	"47.53628"	"50 x 96.7 x 50 x 96.7"	"Attached garage"	""	"Garage"	"1"	""	""	"50 x 96.7 x 50 x 96.7|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18097747/52-Stormont-Street-Paradise-Newfoundland-Labrador-A1L0E6"
"1133803"	"364900"	"House"	"Freehold"	"3478"	"1"	"3"	"3"	0	"107 Country Path Drive"	"A0A4K0"	"-52.832293"	"47.273462"	""	"Attached garage"	""	"Garage"	"1"	""	""	"1/2 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17690279/107-COUNTRY-PATH-Drive-WITLESS-BAY-Newfoundland-Labrador-A0A4K0"
"1150759"	"364900"	"House"	"Freehold"	"2980"	"2"	"4"	"4"	0	"49 Duffs Road"	"A0A2R0"	"-53.099264"	"47.437907"	"100 x 200"	"Detached garage"	""	""	""	""	""	"100 x 200|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17700277/49-Duffs-Road-Holyrood-Newfoundland-Labrador-A0A2R0"
"1157756"	"364900"	"House"	"Freehold"	"2960"	"1"	"2"	"2"	0	"15 Red Bridge Road"	"A1X6V2"	"-53.020865"	"47.493772"	"59 x 200"	""	""	""	""	""	""	"59x200|10,890 - 21,799 sqft (1/4 - 1/2 ac)"	"https://www.realtor.ca//Residential/Single-Family/18264957/15-Red-Bridge-Road-Conception-Bay-South-Newfoundland-Labrador-A1X6V2"
"1157835"	"364900"	"House"	"Freehold"	"2033"	"1"	"2"	"3"	0	"33 Great Southern Drive"	"A1H0M7"	"-52.812381"	"47.495963"	"44 x 138 x 38 x 131"	"Attached garage"	""	"Garage"	"1"	""	""	"44'X138'X38'X131'|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18266100/33-GREAT-SOUTHERN-Drive-ST-JOHNS-Newfoundland-Labrador-A1H0M7"
"1156892"	"364900"	"House"	"Freehold"	"3100"	"1"	"3"	"3"	0	"10 Sweetenwater Crescent"	"A1W4T3"	"-52.937816"	"47.514983"	"55 x 118"	"Other"	""	""	""	""	""	"55X118"	"https://www.realtor.ca//Residential/Single-Family/18202317/10-SWEETENWATER-Crescent-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W4T3"
"1156037"	"365000"	"House"	"Freehold"	"3200"	"1"	"4"	"5"	0	"14 Portland Place"	"A1E5P3"	"-52.78041"	"47.52947"	"48 x 124"	""	""	""	""	""	""	"48 x 124|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18117469/14-Portland-Place-St-Johns-Newfoundland-Labrador-A1E5P3"
"1138351"	"365590"	"House"	"Freehold"	"2566"	"1"	"2"	"3"	0	"4 Mayflower Drive"	"A1K1H9"	"-52.776871"	"47.669394"	""	""	""	""	""	""	""	"3/4 ACRE|.5 - 9.99 acres"	"https://www.realtor.ca//Residential/Single-Family/17592514/4-MAYFLOWER-Drive-TORBAY-Newfoundland-Labrador-A1K1H9"
"1138659"	"366661"	"House"	"Freehold"	"2175"	"2"	"3"	"3"	0	"21 Walker Grove Place"	"A1W3J1"	"-52.957435"	"47.514621"	"53 x 130 x 90 x 111"	"Attached garage"	""	""	""	""	""	"53X130X90X111|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17621618/21-WALKER-GROVE-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J1"
"1156496"	"367500"	"House"	"Freehold"	"1265"	"1"	"2"	"3"	0	"3 Ariel Place"	"A1B0N1"	"-52.791862"	"47.554943"	"49 x 135 x 49 x 109"	"Attached garage"	""	""	""	""	""	"49X135X49X109|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18158120/3-ARIEL-Place-ST-JOHNS-Newfoundland-Labrador-A1B0N1"
"1138010"	"368261"	"House"	"Freehold"	"2100"	"1"	"2"	"3"	0	"11 Walker Grove Place"	"A1W3J1"	"-52.957349"	"47.514386"	"108 x 125 x 107"	"Attached garage"	""	""	""	""	""	"108X125X107|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17567818/11-WALKER-GROVE-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J1"
"1156700"	"369000"	"House"	"Freehold"	"3422"	"1"	"4"	"3"	0	"61 Emerald Drive"	"A1N5C2"	"-52.805616"	"47.501134"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18177323/61-Emerald-Drive-Mount-Pearl-Newfoundland-Labrador-A1N5C2"
"1134495"	"369000"	"House"	"Freehold"	"2520"	"2"	"3"	"3"	0	"45 Challenger Crescent"	"A1L4B9"	"-52.89404"	"47.538757"	"50 x 100"	""	""	""	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17276823/45-CHALLENGER-Crescent-PARADISE-Newfoundland-Labrador-A1L4B9"
"1154313"	"369000"	"House"	"Freehold"	"4134"	"1"	"2"	"3"	0	"10 Chelsea Place"	"A0A1G0"	"-53.287858"	"47.581958"	"46 x 160 x 77 x 84 x 140"	"Attached garage"	""	""	""	""	""	"46x160x77x84x140|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17938030/10-Chelsea-Place-Bay-Roberts-Newfoundland-Labrador-A0A1G0"
"1155345"	"369000"	"House"	"Freehold"	"3460"	"4"	"3"	"3"	"2"	"15 Cat Hill Road"	"A0A1G0"	"-53.283735"	"47.588793"	"70 x 150"	"Attached garage"	""	""	""	""	""	"70 x 150|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18060472/15-Cat-Hill-Road-Bay-Roberts-Newfoundland-Labrador-A0A1G0"
"1151630"	"369900"	"House"	"Freehold"	"2262"	"1"	"2"	"1"	"1"	"8 Veitch's Crescent"	"A0A2R0"	"-53.13811"	"47.38694"	"75 x 120"	"Attached garage"	""	"Garage"	"1"	""	""	"75X120|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17763928/8-VEITCHS-Crescent-HOLYROOD-Newfoundland-Labrador-A0A2R0"
"1156209"	"369900"	"House"	"Freehold"	"1557"	"2"	"3"	"3"	0	"112 Scotts Road South"	"A1A1A1"	"-53.03537"	"47.479058"	"68 x 100"	"Attached garage"	""	"Garage"	"1"	""	""	"68X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18132481/112-SCOTTS-Road-South-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1A1A1"
"1156539"	"369900"	"House"		"1200"	"1"	"3"	"3"	0	"1073 Conception Bay Highway"	"A1X4E5"	"-53.040776"	"47.485548"	"1.3 acres"	"Attached garage"	""	""	""	""	""	"1.3 acres|1 - 3 acres"	"https://www.realtor.ca//Residential/Single-Family/18165355/1073-Conception-Bay-Highway-Upper-Gullies-Newfoundland-Labrador-A1X4E5"
"1155337"	"369900"	"House"	"Freehold"	"2968"	"2"	"3"	"4"	0	"51 Franks Road"	"A1X6H1"	"-53.020899"	"47.487792"	"125 x 107"	"Detached garage"	""	""	""	""	""	"125X107|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18059306/51-FRANKS-Road-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1X6H1"
"1156257"	"369900"	"House"	"Freehold"	"2592"	"2"	"3"	"3"	0	"18 Toby Mcdonald Street"	"A1H0C4"	"-52.81141"	"47.48871"	"60 x 100"	""	""	""	""	""	""	"60x100|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18144738/18-Toby-McDonald-Street-St-Johns-Newfoundland-Labrador-A1H0C4"
"1157173"	"369900"	"House"	"Freehold"	"2390"	"2"	"3"	"3"	"1"	"25 Ollerweg Heights"	"A1X7P4"	"-52.99452"	"47.499794"	"60 x 110 x 100 x 98"	"Attached garage"	""	""	""	""	""	"60X110X100X98|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18222451/25-Ollerweg-Heights-Conception-Bay-South-Newfoundland-Labrador-A1X7P4"
"1134153"	"369900"	"House"	"Freehold"	"1991"	"1"	"2"	"3"	0	"8 Rosegate Place"	"A1W0C6"	"-52.968819"	"47.5126"	""	"Attached garage"	""	""	""	""	""	"777.615 SQM|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17254144/8-ROSEGATE-Place-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W0C6"
"1137868"	"369900"	"House"	"Freehold"	"2500"	"2"	"3"	"3"	0	"2 Walker Grove"	"A1W3J1"	"-52.957264"	"47.514748"	"70 x 155 x 159 x 39"	"Attached garage"	""	""	""	""	""	"70X155X159X39|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17556560/2-WALKER-GROVE-CONCEPTION-BAY-SOUTH-Newfoundland-Labrador-A1W3J1"
"1157404"	"369900"	"House"	"Freehold"	"3200"	"2"	"4"	"4"	0	"8 Osmond Place"	"A1N4L2"	"-52.827949"	"47.515537"	"32 x 138 x 97 x 98 x 131"	""	""	""	""	""	""	"32 x 138 x 97 x 98 x 131|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18238592/8-Osmond-Place-Mount-Pearl-Newfoundland-Labrador-A1N4L2"
"1156512"	"369900"	"House"		"2722"	"1"	"2"	"3"	"2"	"5 Markland Street"	"A1E4A8"	"-52.7735"	"47.52767"	"60 x 105"	""	""	""	""	""	""	"60x105|0-4,050 sqft"	"https://www.realtor.ca//Residential/Single-Family/18164961/5-Markland-Street-St-Johns-Newfoundland-Labrador-A1E4A8"
"1124019"	"369900"	"House"	"Freehold"	"2175"	"2"	"3"	"3"	0	"32 Challenger Crescent"	"A1L4B9"	"-52.894151"	"47.538536"	"100 x 126 x 13.5 x 110"	"Attached garage"	""	""	""	""	""	"100X126X13.5X110|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/17139153/32-CHALLENGER-Crescent-PARADISE-Newfoundland-Labrador-A1L4B9"
"1156490"	"369900"	"House"		"2763"	"2"	"3"	"3"	"1"	"19 Mullingar Drive"	"A1L0K5"	"-52.900214"	"47.538712"	"50 x 100"	"Garage"	"1"	"Attached garage"	""	""	""	"50X100|under 1/2 acre"	"https://www.realtor.ca//Residential/Single-Family/18157165/19-Mullingar-Drive-Paradise-Newfoundland-Labrador-A1L0K5"
"1155801"	"369900"	"House"		"2037"	"2"	"3"	"3"	0	"41 Ladysmith Drive"	"A1B0G3"	"-52.78844"	"47.54916"	"50 x 112 x 51 x 14 x 122"	"Detached garage"	""	""	""	""	""	"50x112x51x14x122|4,051 - 7,250 sqft"	"https://www.realtor.ca//Residential/Single-Family/18105083/41-Ladysmith-Drive-St-Johns-Newfoundland-Labrador-A1B0G3"
